"m_Arnim_Isabella-von-Aegypten_1812" "m_Bruckbraeu_Mittheilungen_1829" "m_Clauren_Liebe-und-Irrtum_1827" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Heinse_Ardinghello_1787" "m_Hunold_Adalie_1702" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Miller_Siegwart_1776" "m_Paul_Feldprediger_1809" "m_Paul_Hesperus_1795" "m_Paul_Siebenkaes_1796" "m_Restif-de-la-Bretonne_Anti-Justine_1793" "m_Sade_Geschichte-der-Justine_1797" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Schnabel_Wunderliche-Fata_1731" "m_Sterne_Tristram-Shandy_1759" "m_Waiblinger_Briten-in-Rom_1828" "m_Walpole_Otranto_1764" "m_Wieland_Agathon_1794" "w_Fischer_Gustav_1801" "w_Fischer_Vierzehn-Tage_1801" "w_Huber_Ellen-Percy_1822" "w_Huber_Seldorf_1795" "w_La-Roche_Sternheim-Teil-1_1771" "w_La-Roche_Sternheim-Teil-2_1771" "w_Unger_Bekenntnisse_1806" "w_Wobeser_Elisa_1795"
"trat" 0.0632607100382095 0.0473617360229059 0.0718171926006529 0.0490945404639434 0.0117643598717685 0.00893505333109957 0 0.017140293300666 0.00448510943667025 0.0246561278561699 0.0242197576897731 0.0330344502123643 0.0148067154149297 0.0100277434234716 0.0138092434714984 0.0142114623803782 0.0162229496798864 0.0422542650398775 0.0489024125190176 0.00185866696405338 0.0605510142294883 0.0739590266992086 0.0485048110004399 0.0454609414744499 0.00678901989182828 0.0108113952105519 0.0343885910791949 0.013387239283515
"heute" 0.0151825704091703 0.0398269143828981 0.0500544069640914 0.0435156154112226 0.00392145329058949 0.0346233316580108 0.0428345283545954 0.015627914480019 0.0224255471833513 0.100645505511251 0.0901200286131091 0.0542708824917414 0.0301829198842798 0.0200554868469432 0.0283452892309705 0.0177643279754727 0.0139053854399027 0.0316906987799081 0.00543360139100196 0.00061955565468446 0.0201836714098294 0.103542637378892 0.0496328298609153 0.0292248909478606 0.0248930729367037 0.0270284880263798 0.00202285829877617 0.0870170553428472
"glücklich" 0.020243427212227 0.0365977051086091 0.0348204570184984 0.020084130189795 0.0333323529700107 0.0335064499916234 0.0130365955861812 0.0609992790994288 0.017940437746681 0.037186291192912 0.0152077548284622 0.0117980179329873 0.0244880293400761 0.0066851622823144 0.0443349395663898 0.0480681815806908 0.0127466033199108 0.0290498072149158 0.0135840034775049 0.0662924550512373 0.055505096377031 0.051771318689446 0.0135362263257042 0 0.07920523207133 0.0450474800439663 0.012137149792657 0.141904736405258
"freilich" 0.0101217136061135 0.0193752556457342 0.0217627856365615 0.00557892505272084 0.0401948962285423 0.00335064499916234 0.0428345283545954 0.0252063136774499 0.0493362038033728 0.0169763503271989 0.0444967641277226 0.00235960358659745 0.00170846716326112 0.0467961359762008 0.00290720915189441 0.00355286559509454 0.0139053854399027 0.0528178312998468 0.0298848076505108 0.00805422351089798 0.0958724391966899 0.0739590266992086 0.0112801886047535 0.0108240336843928 0.00226300663060943 0.00900949600879327 0.0222514412865379 0.00669361964175748
"fühlte" 0.0632607100382095 0.0182988525543045 0.0195865070729053 0.0167367751581625 0.00784290658117899 0.0122856983302619 0.0111742247881553 0.0322640815071359 0.00448510943667025 0.0169763503271989 0.00506925160948739 0.0448324681453516 0.00740335770746486 0.0568238793996724 0 0 0.0115878211999189 0.00528178312998468 0.0135840034775049 0.024162670532694 0.0807346856393178 0.0591672213593669 0.0360966035352111 0.0671090088432355 0.0429971259815791 0.0270284880263798 0.0404571659755234 0.0348068221371389
"teil" 0.00253042840152838 0.0387505112914684 0.0239390642002176 0.01338942012653 0.0431359861964844 0.0312726866588485 0.0279355619703883 0.011594904291627 0 0.00727557871165669 0.00506925160948739 0.0117980179329873 0.0159456935237705 0.016712905705786 0.0123556388955512 0.0292588931360727 0.0278107708798053 0.00528178312998468 0.0380352097370137 0.0569991202309703 0.0100918357049147 0.0295836106796835 0.0417366978375878 0.0454609414744499 0.0429971259815791 0.0432455808422077 0.0465257408718519 0.0267744785670299
"welchem" 0.0354259976213973 0.0236808680114529 0.015233949945593 0.0145052051370742 0.0166661764850053 0.00446752666554978 0.0130365955861812 0.00655364155613698 0.0224255471833513 0.0137427597886849 0.0202770064379495 0.0047192071731949 0.0159456935237705 0 0.0276184869429969 0.0265419959162945 0.0324458993597729 0 0.00815040208650293 0.0346951166623298 0.00504591785245736 0.00739590266992086 0.0225603772095069 0.100663513264853 0.031682092828532 0.0504531776492423 0.0667543238596136 0.0508715092773568
"erste" 0.0354259976213973 0.026910077285742 0.0239390642002176 0.0145052051370742 0.0529396194229581 0.0256882783269113 0.0391097867585436 0.011594904291627 0.0627915321133836 0.0331443030197694 0.0405540128758991 0.0377536573855592 0.0301829198842798 0.0434535548350436 0.0254380800790761 0.0294678852299018 0.0214374692198499 0.0132044578249617 0.0217344055640078 0.0346951166623298 0.0302755071147442 0.051771318689446 0.0439927355585385 0.0335545044216178 0.0384711127203603 0.046849379245725 0.0323657327804187 0.0361455460654904
"graf" 0.00253042840152838 0.0775010225829369 0.0914036996735582 0.0111578501054417 0 0.0603116099849221 0 0 0 0.00161679526925704 0.00957525304014284 0 0.0130982482516686 0 0.0290720915189441 0.00020899209382909 0.00463512847996755 0 0.0108672027820039 0 0 0.00739590266992086 0 0.00432961347375713 0.0203670596754848 0.0684721696668288 0.0283200161828664 0
"jener" 0.0227738556137554 0.0365977051086091 0.0108813928182807 0.0401682603795901 0.0117643598717685 0.00111688166638745 0.00558711239407766 0.00302475764129399 0.00897021887334051 0.0299107124812553 0.00957525304014284 0.0047192071731949 0.0159456935237705 0.0267406491292576 0.00654122059176242 0.00564278653338544 0.0353428546597526 0.0396133734748851 0.0135840034775049 0.0130106687483737 0 0 0.0101521697442781 0.0205656640003464 0.00452601326121886 0.00720759680703461 0.0182057246889855 0.00669361964175748
"her" 0.0177129988106987 0.00753482164000775 0.0369967355821545 0.0557892505272084 0.0323519896473633 0.010051934997487 0.0111742247881553 0.0640240367407228 0.0403659849300323 0.0173805491445132 0.0197137562591176 0.0377536573855592 0.0170846716326112 0.0133703245646288 0.0225308709271817 0.0211082014767381 0.0191199049798662 0.0448951566048698 0.0217344055640078 0.022923559223325 0.0454132606721163 0.0221877080097626 0.0270724526514083 0.0476257482113284 0.0135780397836566 0.00900949600879327 0.0323657327804187 0.00535489571340598
"neue" 0.020243427212227 0.026910077285742 0.0304678998911861 0.0234314852214275 0.0303912630020686 0.0134025799966494 0.0242108203743365 0.0221815560361559 0.035880875493362 0.0282939172119982 0.0343582609087478 0.0165172251061822 0.0392947447550058 0.0568238793996724 0.0196236617752873 0.0280049405730981 0.0144847764998986 0.00792267469497702 0.0326016083460117 0.0328364496982764 0.0302755071147442 0.0369795133496043 0.0225603772095069 0.0368017145269356 0.0181040530448754 0.0162170928158279 0.0202285829877617 0.0254357546386784
"nachdem" 0.0581998532351527 0.0129168370971561 0.015233949945593 0.00781049507380918 0.0196072664529475 0.0413246216563355 0.0148989663842071 0.0176444195742149 0.017940437746681 0.00404198817314261 0.00394275125182352 0.0920245398773006 0.0626437959862411 0.0133703245646288 0.0792214493891227 0.109720849260272 0.0399779831397202 0.0184862409549464 0.0108672027820039 0.0532817863028636 0.0151377535573721 0.0443754160195252 0.029328490372359 0.0303072943162999 0.0203670596754848 0.0270284880263798 0.0505714574694043 0.0522102332057083
"abend" 0.0101217136061135 0.00753482164000775 0.0369967355821545 0.0602523905693851 0.0254894463888317 0.0245713966605238 0.0186237079802589 0.0751148147588008 0.00897021887334051 0.0335485018370836 0.0354847612664117 0.047192071731949 0.0159456935237705 0.0200554868469432 0.0334329052467857 0.0417984187658181 0.0191199049798662 0.0713040722547932 0.0217344055640078 0.00991289047495137 0.0403673428196589 0.0665631240292878 0.0541449053028167 0.0465433448428891 0.0113150331530471 0.0252265888246212 0.00404571659755234 0.0321293742804359
"ehe" 0.0354259976213973 0.0193752556457342 0.0348204570184984 0.0111578501054417 0.0254894463888317 0.0636622549840844 0.0148989663842071 0.001008252547098 0.0224255471833513 0.00848817516359947 0.0371745118029075 0.0188768286927796 0.00569489054420374 0.0601664605408296 0.0385205212626009 0.0812979244995162 0.030707726179785 0.0132044578249617 0.0516192132145186 0.00805422351089798 0.0454132606721163 0.00739590266992086 0.0417366978375878 0.0162360505265892 0.0181040530448754 0.0324341856316558 0.0364114493779711 0.0147259632118664
"hätten" 0.0177129988106987 0.0172224494628749 0.00870511425462459 0.0033473550316325 0.023528719743537 0.010051934997487 0.0279355619703883 0.017140293300666 0.00897021887334051 0.0165721515098847 0.0180240057226218 0.0047192071731949 0.0256270074489168 0.0033425811411572 0.0297988938069177 0.0603987151166071 0.0446131116196877 0.0316906987799081 0.0163008041730059 0.0526622306481791 0.0201836714098294 0.0665631240292878 0.0270724526514083 0.0281424875794213 0.0362081060897508 0.0216227904211038 0.0283200161828664 0.0174034110685694
"jahre" 0.00759128520458514 0.0258336741943123 0.0348204570184984 0.00557892505272084 0.0127447231944159 0.00446752666554978 0.0204860787782848 0.012603156838725 0.0134553283100108 0.0355694959236549 0.0315420100145882 0.0424728645587541 0.0512540148978337 0.0233980679881004 0.0152628480474457 0.0380365610768945 0.0486688490396593 0.0105635662599694 0.0108672027820039 0.0235431148780095 0.0403673428196589 0.0221877080097626 0.0169202829071302 0.0270600842109821 0.0339450994591414 0.0180189920175865 0.0445028825730758 0.0575651289191143
"mag" 0.0151825704091703 0.030139286560031 0.0369967355821545 0.0189683451792509 0.0343127162926581 0.00446752666554978 0.0260731911723624 0.0206691772155089 0.0134553283100108 0.00970077161554225 0.0152077548284622 0.00707881075979235 0.00512540148978337 0.0233980679881004 0.0239844755031289 0.0486951578621781 0.0498276311596512 0.00792267469497702 0.0543360139100196 0.0291191157701696 0.0151377535573721 0.0295836106796835 0.0146642451861795 0.0129888404212714 0.00905202652243771 0.0216227904211038 0.0525943157681804 0.0200808589252724
"fiel" 0.0379564260229257 0.0247572711028826 0.0457018498367791 0.0803365207591801 0.0147054498397106 0.0256882783269113 0.00186237079802589 0.0418424807045669 0.017940437746681 0.0226351337695986 0.0315420100145882 0.0141576215195847 0.013667737306089 0.0133703245646288 0.0312524983828649 0.0215261856643963 0.0173817317998783 0.0607405059948239 0.0570528146055205 0.0142497800577426 0.055505096377031 0.0591672213593669 0.025944433790933 0.0313896976847392 0.0271560795673131 0.0126132944123106 0.0182057246889855 0.010709791426812
"sohn" 0.0126521420076419 0.0150696432800155 0.0391730141458107 0.00223157002108834 0.0284305363567738 0.0368570949907857 0.0595958655368284 0.0781395724000948 0.0134553283100108 0.0505248521642826 0.0101385032189748 0.0117980179329873 0.0233490512312353 0.016712905705786 0.00944842974365683 0.0303038536052181 0.020858078159854 0.0396133734748851 0.105955227124538 0.00805422351089798 0.0252295892622868 0.0369795133496043 0.0214323583490316 0.0487081515797677 0.0294190861979226 0.0252265888246212 0.00809143319510468 0.0870170553428472
"hörte" 0.0354259976213973 0.0150696432800155 0.0108813928182807 0.0714102406748268 0.0107839965491211 0.020103869994974 0.016761337182233 0.0524291324490958 0.00448510943667025 0.0121259645194278 0.0185872559014537 0.0613496932515337 0.0165151825781908 0.016712905705786 0 0.000626976281487271 0.00927025695993511 0.0448951566048698 0.0353184090415127 0.016108447021796 0.0454132606721163 0.051771318689446 0.0620410373261441 0.0746858324223105 0.015841046414266 0.0270284880263798 0.00606857489632851 0.0415004417788964
"lieben" 0.020243427212227 0.0365977051086091 0.0391730141458107 0.00781049507380918 0.0147054498397106 0.0134025799966494 0.0856690567091908 0.0574703951845858 0.00448510943667025 0.0355694959236549 0.0236565075109411 0.0188768286927796 0.0165151825781908 0.066851622823144 0.0210772663512345 0.0338567192003126 0.0110084301399229 0.00528178312998468 0.00543360139100196 0.0223040035686406 0.0706428499344031 0.0591672213593669 0.0101521697442781 0.0184008572634678 0.0362081060897508 0.0432455808422077 0.0323657327804187 0.0776459878443867
"könne" 0.0404868544244541 0.0236808680114529 0.0609357997823721 0.0122736351159859 0.0176465398076527 0.0134025799966494 0.0260731911723624 0.0332723340542339 0.0134553283100108 0.0137427597886849 0.0180240057226218 0.00943841434638981 0.0119592701428279 0.016712905705786 0.0247112777911025 0.0108675888791127 0.0330252904197688 0.0396133734748851 0.0760704194740274 0.0427493401732278 0.0201836714098294 0.0221877080097626 0.0101521697442781 0.00108240336843928 0.0135780397836566 0.0180189920175865 0.0182057246889855 0.0013387239283515
"würden" 0.0101217136061135 0.0226044649200232 0.015233949945593 0.0033473550316325 0.0215679930982422 0.0413246216563355 0.033522674364466 0.016636167027117 0.0134553283100108 0.0198057420483988 0.0174607555437899 0.0188768286927796 0.0341693432652224 0.0100277434234716 0.0116288366075776 0.0242430828841745 0.0359222457197485 0.0132044578249617 0.0326016083460117 0.0545208976122325 0.0504591785245736 0.0221877080097626 0.0112801886047535 0.00974163031595354 0.063364185657064 0.0306322864298971 0.0505714574694043 0.0535489571340598
"möglich" 0.0151825704091703 0.0505909452971949 0.0304678998911861 0.00892628008435335 0.0205876297755948 0.020103869994974 0.0465592699506472 0.0287351975922929 0.017940437746681 0.00565878344239965 0.00675900214598318 0.0165172251061822 0.0335998542108021 0.0267406491292576 0.0254380800790761 0.018600296350789 0.0434543294996958 0.0369724819098928 0.0217344055640078 0.0359342279716987 0.0756887677868604 0.0961467347089712 0.0248164149304576 0.0184008572634678 0.0203670596754848 0.0162170928158279 0.0525943157681804 0.0200808589252724
"hören" 0.020243427212227 0.0236808680114529 0.0239390642002176 0.0111578501054417 0.0137250865170632 0.0256882783269113 0.0428345283545954 0.0272228187716459 0.0134553283100108 0.0145511574233134 0.0146445046496302 0.0188768286927796 0.0216405840679742 0.0133703245646288 0.0181700571993401 0.0215261856643963 0.0225962513398418 0.0396133734748851 0.0543360139100196 0.0210648922592717 0.0201836714098294 0.0369795133496043 0.0135362263257042 0.0119064370528321 0.031682092828532 0.0378398832369317 0.00404571659755234 0.0334680982087874
"junge" 0.0253042840152838 0.0215280618285936 0.0631120783460283 0.0312419802952367 0.0313716263247159 0.0134025799966494 0.00744948319210355 0.0342805866013319 0.00448510943667025 0.00444618699045687 0.00675900214598318 0.073147711184521 0.0279049636665983 0.0200554868469432 0.0232576732151553 0.0158833991310109 0.0214374692198499 0.0369724819098928 0.0570528146055205 0.0179671139858493 0.0201836714098294 0.0369795133496043 0.0135362263257042 0.0324721010531785 0.0226300663060943 0.0432455808422077 0.0161828663902094 0.0254357546386784
"sogar" 0.00506085680305676 0.0182988525543045 0.00217627856365615 0.00446314004217667 0.0117643598717685 0 0.00558711239407766 0.00504126273548999 0.0672766415500538 0.057396232058625 0.0557617677043612 0.0306748466257669 0.0205016059591335 0.0267406491292576 0.010902034319604 0.000417984187658181 0.00811147483994322 0.0184862409549464 0.0271680069550098 0.00495644523747568 0.0100918357049147 0.0147918053398417 0.0124082074652288 0.0173184538950285 0.015841046414266 0.0144151936140692 0.0222514412865379 0.00267744785670299
"bleiben" 0.020243427212227 0.0182988525543045 0.0217627856365615 0.00781049507380918 0.0284305363567738 0.0457921483218853 0.0260731911723624 0.0398259756103709 0.017940437746681 0.0194015432310845 0.016897505364958 0.0117980179329873 0.0222100731223946 0.0200554868469432 0.0392473235505745 0.0501581025189817 0.0196992960398621 0.0369724819098928 0.0461856118235166 0.0185866696405338 0.0302755071147442 0.0295836106796835 0.0282004715118837 0.0227304707372249 0.0294190861979226 0.0252265888246212 0.0485485991706281 0.0696136442742778
"zusammen" 0.0278347124168122 0.0107640309142968 0.0130576713819369 0.0446314004217667 0.0401948962285423 0.0189869883285866 0.016761337182233 0.0337764603277829 0.017940437746681 0.0218267361349701 0.0214035067956134 0.0519112789051439 0.0284744527210187 0.0267406491292576 0.00872162745568323 0.0357376480447745 0.0249138155798256 0.0528178312998468 0.0326016083460117 0.0130106687483737 0.00504591785245736 0 0.0124082074652288 0.0541201684219641 0.0181040530448754 0.00900949600879327 0.0303428744816426 0.0160646871402179
"stelle" 0.0177129988106987 0.0376741082000387 0.0130576713819369 0.00446314004217667 0.0245090830661843 0.010051934997487 0.0297979327684142 0.012603156838725 0.035880875493362 0.0194015432310845 0.0287257591204285 0.0235960358659745 0.0239185402856557 0.033425811411572 0.0138092434714984 0.0275869563854399 0.0457718937396796 0.0211271325199387 0.0217344055640078 0.0260213374967473 0.0100918357049147 0.0221877080097626 0.0124082074652288 0.0227304707372249 0.0362081060897508 0.0144151936140692 0.058662890664509 0.0307906503520844
"blick" 0.0126521420076419 0.0118404340057265 0.0348204570184984 0.01338942012653 0.0352930796153054 0 0.00931185399012944 0.0287351975922929 0.00448510943667025 0.0177847479618275 0.00619575196715125 0.00707881075979235 0.00797284676188524 0.0200554868469432 0.00145360457594721 0.00104496046914545 0.0150641675598946 0.0264089156499234 0.0190176048685068 0.0204453366045872 0.0454132606721163 0.0295836106796835 0.0710651882099469 0 0.0181040530448754 0.0198208912193452 0.0101142914938809 0.0415004417788964
"freunde" 0.00506085680305676 0.0182988525543045 0.0261153427638738 0.0178525601687067 0.0117643598717685 0.00335064499916234 0.0875314275072167 0.0287351975922929 0.0717617509867241 0.0254645254907984 0.0287257591204285 0.0188768286927796 0.0330303651563817 0.0267406491292576 0.0152628480474457 0.041589426671989 0.00869086589993916 0.00528178312998468 0.0135840034775049 0.0421297845185433 0.0201836714098294 0.00739590266992086 0.0169202829071302 0.0173184538950285 0.0248930729367037 0.0288303872281385 0.0101142914938809 0.0307906503520844
